Fp1 Fz F3 F7 FT9 FC5 FC1 C3 T7 TP9 CP5 CP1 Pz P3 P7 O1 Oz O2 P4 P8 TP10 CP6 CP2 Cz C4 T8 FT10 FC6 FC2 F4 F8 Fp2 HEOG
2.0648321878979914e-05 1.602888551133219e-05 2.0044863049406558e-05 1.197813526232494e-05 6.206894340721192e-07 1.3507441508409102e-05 1.3244157344161067e-05 1.3136434063198976e-05 6.0880697674292605e-06 -1.4056749932933599e-06 1.1987824564130278e-06 1.2455710020731203e-05 1.1063839338021353e-05 8.268827514257282e-06 -4.728894964500796e-06 4.4540124690684024e-06 4.787708348885644e-06 2.6328620151616633e-05 1.3772725651506335e-05 2.2333777451422065e-05 2.89536774289445e-06 1.8757218640530482e-05 1.4687539987789933e-05 1.2183696526335552e-05 1.9142999008181505e-05 2.09276895475341e-05 7.189226380432956e-06 1.9098906705039553e-05 1.4594124877476133e-05 1.1843764696095604e-05 1.0699859558371827e-05 1.0005220246966928e-05 0.00033844279823824763
2.0227013010298833e-05 1.595868707227055e-05 2.0625335309887305e-05 1.3149043297744356e-05 9.207814599676567e-08 1.4373177691595629e-05 1.3872303497919347e-05 1.3902660612075124e-05 6.790327006456209e-06 -2.7208257051825058e-06 1.668379354669014e-06 1.3082445548207033e-05 1.1384669960534666e-05 8.772483852226287e-06 -4.5292667891772e-06 4.415717739902902e-06 4.787014859175542e-06 2.539161141612567e-05 1.3883727660868317e-05 2.178554677811917e-05 2.089406279992545e-06 1.871742460934911e-05 1.5145105862757191e-05 1.2788855201506522e-05 1.9487250028760172e-05 2.1045785615569912e-05 6.989992471062578e-06 1.9157629139954224e-05 1.4848312275717035e-05 1.173938926513074e-05 1.0198420568485744e-05 1.0185473001911305e-05 0.00034122925717383623
2.0042885807924904e-05 1.5978286683093756e-05 2.127825064235367e-05 1.4275735338742379e-05 -3.32679945813652e-07 1.5300836821552366e-05 1.4567974176316056e-05 1.4656015991931781e-05 7.417537290166365e-06 -3.8417028918047436e-06 2.104896566379466e-06 1.36525140987942e-05 1.163400611403631e-05 9.198460247716866e-06 -4.3588297558017075e-06 4.31858688898501e-06 4.71321982331574e-06 2.3619673811481334e-05 1.3897191820433363e-05 2.1067680791020393e-05 1.4180153584675281e-06 1.8611501218401827e-05 1.5551206161035225e-05 1.3385722013481427e-05 1.982094909180887e-05 2.1025585738243535e-05 6.802274583606049e-06 1.918264024425298e-05 1.5112360415514559e-05 1.1638276191661134e-05 9.585930456523784e-06 1.034091201290721e-05 0.0003337450325489044
2.0099239918636158e-05 1.610166327736806e-05 2.1985450075590052e-05 1.5265808542608283e-05 -6.407856858459127e-07 1.6250543922069483e-05 1.530867666588165e-05 1.5366515071946196e-05 7.938874659885187e-06 -4.691562025982421e-06 2.492165549483616e-06 1.41469345180667e-05 1.181506104330765e-05 9.537097866996191e-06 -4.217215519020101e-06 4.17676073993789e-06 4.577721028908854e-06 2.1135032511665486e-05 1.3822243090544362e-05 2.0225175831001252e-05 9.091784249903867e-07 1.8453813027008437e-05 1.5896739569143392e-05 1.3956412658444606e-05 2.0139184925938025e-05 2.086965469061397e-05 6.640037099714391e-06 1.919233000080567e-05 1.5383377103717066e-05 1.1561564861040097e-05 8.90157934918534e-06 1.0468375876371283e-05 0.0003184275410603732
2.0379429770400748e-05 1.633120518818032e-05 2.2717651518178172e-05 1.6032610801630653e-05 -8.371890771741164e-07 1.7174284948850982e-05 1.6061021597124636e-05 1.5997487935237586e-05 8.315536433656234e-06 -5.219670129008591e-06 2.8060987915523583e-06 1.454113680665614e-05 1.192227591673145e-05 9.772251360118389e-06 -4.110557711101137e-06 3.998104602942476e-06 4.386485215945868e-06 1.8088618162437342e-05 1.3661622688232455e-05 1.930106373038143e-05 5.710289201488195e-07 1.825167601055e-05 1.6167170542757958e-05 1.4478057892119978e-05 2.0428717107279226e-05 2.0586809114320204e-05 6.504269549623132e-06 1.9198592781322077e-05 1.5651507055736147e-05 1.152307686425047e-05 8.185062142729294e-06 1.0562327588559128e-05 0.00029813023866154253
2.0858518837485462e-05 1.6666057490510866e-05 2.3445072656613775e-05 1.6512914953636937e-05 -9.331599812867353e-07 1.8027687474386767e-05 1.6792160749901086e-05 1.6516823961865157e-05 8.513591637893114e-06 -5.393873379944125e-06 3.0257463095040293e-06 1.4815507711318787e-05 1.1952047316299286e-05 9.891678928397596e-06 -4.04262391384691e-06 3.794041276705684e-06 4.149863343627658e-06 1.4662407920695841e-05 1.3421280527836643e-05 1.8344208001508377e-05 4.0031417825048266e-07 1.801425423764158e-05 1.6351528756786138e-05 1.4933012607798446e-05 2.0678164219134487e-05 2.0200952349114232e-05 6.392014711309457e-06 1.921410694194492e-05 1.5909781723166816e-05 1.1536036254256032e-05 7.481272859877208e-06 1.0623153684719e-05 0.0002756622852757573
2.150180807802826e-05 1.709874049993232e-05 2.4135306375683285e-05 1.666466414462775e-05 -9.473572504248295e-07 1.876800524769351e-05 1.746855014062021e-05 1.6894553482416086e-05 8.503022399963811e-06 -5.206606147112325e-06 3.1307683912018547e-06 1.4952554010960739e-05 1.1898174307134468e-05 9.884255632641725e-06 -4.017462288175011e-06 3.5743878470384516e-06 3.878555162373232e-06 1.1053301932406612e-05 1.310609241045313e-05 1.740254447213374e-05 3.806949848694785e-07 1.7748117898008786e-05 1.643973337195348e-05 1.5305478882510215e-05 2.087455868604593e-05 1.9745906683965586e-05 6.293480510066729e-06 1.924744719872251e-05 1.615044311620295e-05 1.1608870408963412e-05 6.8335998548718635e-06 1.0654720426828135e-05 0.00025344188907183707
2.2264232029556297e-05 1.761287057888694e-05 2.4751612727413885e-05 1.6466545275761746e-05 -9.083782401830831e-07 1.935305590450298e-05 1.8054368410957977e-05 1.7102276615332812e-05 8.255165084847249e-06 -4.6803488658042625e-06 3.099395144090522e-06 1.4934729733795393e-05 1.174948465632042e-05 9.737680557009298e-06 -4.043460648972541e-06 3.344123115311959e-06 3.57933481609507e-06 7.458630989276571e-06 1.2717634490400087e-05 1.6516807590960525e-05 4.795732593265711e-07 1.7453907275921665e-05 1.642019378778059e-05 1.5579928003717214e-05 2.1001977074774913e-05 1.925928700075019e-05 6.188462521095062e-06 1.9299915948067792e-05 1.6363086615456268e-05 1.1741962225642055e-05 6.278301952988841e-06 1.0659631698217709e-05 0.00023340832558460534
2.3100388716557063e-05 1.8190065020462498e-05 2.526227035559714e-05 1.5927329513942823e-05 -8.44902331209596e-07 1.975027953449171e-05 1.852064633567352e-05 1.7120592019637115e-05 7.752010787953623e-06 -3.857709089061245e-06 2.9170935249567265e-06 1.4751890375919174e-05 1.149685249401955e-05 9.44521525525488e-06 -4.126660314796027e-06 3.108609007540508e-06 3.260071252952912e-06 4.069775968673639e-06 1.2259041795914527e-05 1.5723318938398734e-05 6.577548674613354e-07 1.7133088476839475e-05 1.6285894162137993e-05 1.5747296856716275e-05 2.1048412236268632e-05 1.878371404018253e-05 6.0552902141353115e-06 1.937214437930379e-05 1.6540123397135176e-05 1.1932986126339529e-05 5.8491004892857745e-06 1.0645958354871254e-05 0.00021683235536329448
2.3959513782756403e-05 1.8805189029080793e-05 2.5635248675826006e-05 1.5075925148266833e-05 -7.907326562417438e-07 1.993094338104129e-05 1.884000448626466e-05 1.6933590814005584e-05 6.982234936003806e-06 -2.8051333629264263e-06 2.570344349805964e-06 1.439514471712755e-05 1.1126461686217226e-05 8.998889825306833e-06 -4.277218067727517e-06 2.865209353331011e-06 2.9226107471913565e-06 1.0516480415390106e-06 1.1727968740160577e-05 1.5044763131299987e-05 8.650146128275082e-07 1.677947693679016e-05 1.6028399841161445e-05 1.5798092135810293e-05 2.0999648768338375e-05 1.83539668796584e-05 5.864572813152336e-06 1.9455996152828448e-05 1.66710506164236e-05 1.2170325135230087e-05 5.567031166719971e-06 1.0619478416629136e-05 0.00020419400243554264
2.4790149836917408e-05 1.9427883671596646e-05 2.5840679882094264e-05 1.3958811905467883e-05 -7.824634735698055e-07 1.9871833501383662e-05 1.8989028831128962e-05 1.652974242460914e-05 5.943068572378252e-06 -1.6086185041785939e-06 2.0484781089180615e-06 1.3858652891940437e-05 1.0622740774124395e-05 8.3916975199827e-06 -4.507664471020689e-06 2.606484940770315e-06 2.5644942525104852e-06 -1.4603062936657807e-06 1.1119249393232167e-05 1.4489934073935729e-05 1.0437692026243894e-06 1.6382429748773575e-05 1.5638399418094195e-05 1.5723777323728427e-05 2.084131665469613e-05 1.799522215151228e-05 5.583719485002803e-06 1.9536550098564476e-05 1.6743395462981425e-05 1.2435069947969168e-05 5.4397050917032175e-06 1.0584346455289051e-05 0.00019530253484845161
2.554481034167111e-05 2.002725341299083e-05 2.585563197499141e-05 1.2637790860026143e-05 -8.52160894737608e-07 1.955900552275125e-05 1.895185050670989e-05 1.5905858163023368e-05 4.644029104383662e-06 -3.643672528141906e-07 1.3474292472892557e-06 1.3141372619429603e-05 9.971547115128487e-06 7.6196556619834155e-06 -4.8310648708138615e-06 2.321307647434878e-06 2.1805294636578765e-06 -3.36766743203043e-06 1.0426460903545376e-05 1.4054812709218822e-05 1.1373889492460876e-06 1.592933404026553e-05 1.5109182641026564e-05 1.551888453832362e-05 2.0561719793477096e-05 1.7720489267958328e-05 5.18237493452034e-06 1.9595447156461887e-05 1.6744894310249947e-05 1.2704347682301886e-05 5.463413799589034e-06 1.054371205100324e-05 0.00018929394718725234
2.618507824081462e-05 2.0576924725901335e-05 2.5671261028037407e-05 1.1193009413545951e-05 -1.0219282557955012e-06 1.8994307538378052e-05 1.872536086011678e-05 1.5071391317178495e-05 3.110862053290475e-06 8.311612305078597e-07 4.7385162815771764e-07 1.2251135558472015e-05 9.164507901004981e-06 6.686173946945928e-06 -5.256133590592071e-06 1.9971771507698577e-06 1.7636508573559695e-06 -4.616012574842898e-06 9.645268619351555e-06 1.3723463780479506e-05 1.095652578442241e-06 1.5408655599458143e-05 1.4440171071328223e-05 1.5184268704615533e-05 2.015498284890782e-05 1.7528345779282972e-05 4.636663106794003e-06 1.961425004992634e-05 1.666819298407063e-05 1.295528909395216e-05 5.6237372518808115e-06 1.0502012628421653e-05 0.00018451509822625667
2.6683739633881487e-05 2.1057790945633315e-05 2.5291943529737182e-05 9.712059181765653e-06 -1.3030138461544993e-06 1.819394856283907e-05 1.8320019080420025e-05 1.4047976947040297e-05 1.3846770343661774e-06 1.889385544018296e-06 -5.538745426747482e-07 1.120534125220729e-05 8.200984666473232e-06 5.602733835985418e-06 -5.786418569186935e-06 1.6221700889218482e-06 1.3074529761070153e-06 -5.195855010242667e-06 8.774328307481483e-06 1.3469782970787492e-05 8.798257340458804e-07 1.481210256315535e-05 1.3636928997584619e-05 1.4727183952345513e-05 1.9623383195721544e-05 1.740511470416095e-05 3.934381311410107e-06 1.957738095370587e-05 1.651109050726518e-05 1.3168665645935107e-05 5.900369160372065e-06 1.0466056664881762e-05 0.00017908256268128753
2.7026857424061745e-05 2.146120459656231e-05 2.473909808031749e-05 8.28661723062396e-06 -1.6918047549552284e-06 1.7189526261063293e-05 1.776134922693018e-05 1.2870526006736327e-05 -4.774702233589778e-07 2.7377398055250524e-06 -1.7048912468453636e-06 1.003260422294261e-05 7.091830411809497e-06 4.391306447359966e-06 -6.416591077140765e-06 1.189029831039079e-06 8.103203299469897e-07 -5.136783784109866e-06 7.819618986104615e-06 1.326199526374694e-05 4.69094032951034e-07 1.4139638551569078e-05 1.2714591321127955e-05 1.4164013919071294e-05 1.8980079403263517e-05 1.732872442516964e-05 3.0803284971625544e-06 1.9477294699754566e-05 1.627965502848383e-05 1.3332898561202455e-05 6.273498911468778e-06 1.044710552378092e-05 0.00017135257076006383
2.7206373488297686e-05 2.1780593669973314e-05 2.4041250071604736e-05 7.000051937211538e-06 -2.1800015019834973e-06 1.6018795577110723e-05 1.7079122699215077e-05 1.1577264558582101e-05 -2.415983999526361e-06 3.3149287901323987e-06 -2.946280346804997e-06 8.762131074036006e-06 5.849393801327096e-06 3.0737746783415787e-06 -7.1414847298001405e-06 6.854683078927337e-07 2.6402526032143214e-07 -4.515235559665598e-06 6.783918706787517e-06 1.3055816452833824e-05 -1.4792566105370497e-07 1.3388917977863457e-05 1.168758808489656e-05 1.3509825294022448e-05 1.8237566109746695e-05 1.725919901218731e-05 2.085411097141332e-06 1.930405414896086e-05 1.5979230738594197e-05 1.3435546861728653e-05 6.712254162266618e-06 1.0450207810208667e-05 0.00015972524124663323
2.722427961998619e-05 2.2014375645085238e-05 2.323579610674642e-05 5.923222488490865e-06 -2.752318323473446e-06 1.4726656445418485e-05 1.6309528291458264e-05 1.021107345877681e-05 -4.367088422441157e-06 3.579431222533458e-06 -4.241225269652205e-06 7.4259505709051155e-06 4.4917424020241015e-06 1.6748850839576335e-06 -7.953595741128083e-06 9.891155627883563e-08 -3.407342887840059e-07 -3.4435588531778194e-06 5.6712642617640086e-06 1.2799855539924465e-05 -9.68609242590901e-07 1.2559908100229222e-05 1.0573239705991e-05 1.2781223631463945e-05 1.7411573935532942e-05 1.7144779121736065e-05 9.705048569230712e-07 1.9049743059440516e-05 1.5616253222106025e-05 1.3468445104081184e-05 7.181827186286682e-06 1.0477511750650592e-05 0.00014309122343547642
2.7092921300209127e-05 2.2169782823766582e-05 2.237126864201855e-05 5.115570274938364e-06 -3.3811825232987758e-06 1.3367315659706946e-05 1.5496358173550107e-05 8.821049050311558e-06 -6.261566340981517e-06 3.517146069498267e-06 -5.546393367694691e-06 6.060977284505498e-06 3.046169240406016e-06 2.2598970872422797e-07 -8.837226232571993e-06 -5.786536121377139e-07 -1.0101147154273349e-06 -2.058220161416102e-06 4.491278559726197e-06 1.2444600542949047e-05 -1.9726494429050945e-06 1.1658929906843696e-05 9.394237167725805e-06 1.1999161870335229e-05 1.652412538533099e-05 1.6929971025092527e-05 -2.2885454598053911e-07 1.871415770438034e-05 1.5203594557533506e-05 1.3431777915684506e-05 7.650916813872755e-06 1.0532153282838408e-05 0.00012080270971637219
2.682718877622392e-05 2.225570278824307e-05 2.1497146008186974e-05 4.6150498747010715e-06 -4.039019586343784e-06 1.1994880878773984e-05 1.4680917047371622e-05 7.453149464708986e-06 -8.036660801735707e-06 3.133287236778415e-06 -6.821736860729288e-06 4.700752924691187e-06 1.5406182001242996e-06 -1.2435898497642484e-06 -9.778019375517033e-06 -1.3574200465882313e-06 -1.7538590100230067e-06 -5.179773552299594e-07 3.2513241876586108e-06 1.1938992429350037e-05 -3.129365950371721e-06 1.0693293006625026e-05 8.171700756065547e-06 1.1182114576513413e-05 1.5595003787893802e-05 1.65550118254032e-05 -1.4715327552039525e-06 1.8297458154847845e-05 1.4752012248209212e-05 1.3328346540220082e-05 8.086723937594797e-06 1.0611483958200552e-05 9.303566912421957e-05
2.6449430151842535e-05 2.228785160696134e-05 2.0668319848482497e-05 4.44402348875883e-06 -4.692568381869933e-06 1.0666941307135858e-05 1.3907761058362667e-05 6.155084975034697e-06 -9.633283298171591e-06 2.4575435872975504e-06 -8.02531485533109e-06 3.382074282853864e-06 1.047679631938081e-08 -2.700332970562158e-06 -1.0754764844023157e-05 -2.240134563180618e-06 -2.5753897716640495e-06 1.017788576973544e-06 1.9654921743494924e-06 1.1242703294556122e-05 -4.392603386804694e-06 9.677022717369255e-06 6.932444648555247e-06 1.0352150638937019e-05 1.4648816431872547e-05 1.5968402294674888e-05 -2.707007979552145e-06 1.7807655240176246e-05 1.4277474292612169e-05 1.3170043530408293e-05 8.463596714136656e-06 1.0713708434195723e-05 6.078460137359798e-05
2.5987612389144488e-05 2.2287978936219588e-05 1.9940323909395374e-05 4.606931724993046e-06 -5.3045537242724095e-06 9.44255316426279e-06 1.3221079825598281e-05 4.974283910996746e-06 -1.099951896321727e-05 1.543218218102993e-06 -9.114933163800742e-06 2.1421753899630858e-06 -1.5023797459434718e-06 -4.106977485207608e-06 -1.1739595720428042e-05 -3.2203574846789706e-06 -3.470215688139433e-06 2.400059202045668e-06 6.543592689922662e-07 1.0330139957659412e-05 -5.705056992155733e-06 8.631640412204433e-06 5.706600859411992e-06 9.53450125962263e-06 1.3713197404285893e-05 1.5131776308408007e-05 -3.878684765368234e-06 1.7260228560189717e-05 1.3800300621369388e-05 1.297717335546622e-05 8.765758138906676e-06 1.0838472007890232e-05 2.5616365746827796e-05
2.5472572815488093e-05 2.2279667973634787e-05 1.936554690473713e-05 5.091236289445078e-06 -5.83835117140552e-06 8.376337973459158e-06 1.2660269021580461e-05 3.95404595110449e-06 -1.209398396895267e-05 4.6094064032331517e-07 -1.0052418474515434e-05 1.0163893193748663e-06 -2.953830971819116e-06 -5.426342340797419e-06 -1.269959375349572e-05 -4.283788712200476e-06 -4.428426564118126e-06 3.4984273042937275e-06 -6.568498065462336e-07 9.19204467209056e-06 -7.000910500210011e-06 7.584055765619269e-06 4.526130396698136e-06 8.755142516747583e-06 1.2816603884857614e-05 1.4026633834873792e-05 -4.927374448016053e-06 1.6675829101586714e-05 1.334288845100673e-05 1.2775015420629643e-05 8.985000022221357e-06 1.0984696928062476e-05 -1.0245257726637647e-05
2.4932445739977993e-05 2.228329685749486e-05 1.8984572307090275e-05 5.866252195119159e-06 -6.264427156565944e-06 7.513133368775016e-06 1.225422147399513e-05 3.126961701127584e-06 -1.2890848665847443e-05 -7.120787017811381e-07 -1.0809626473928802e-05 3.1902818165008284e-08 -4.30369982495904e-06 -6.626219146710355e-06 -1.3604034393210895e-05 -5.413523012975929e-06 -5.4379506764234975e-06 4.2071483221661765e-06 -1.9429498934186995e-06 7.834830284991767e-06 -8.214928129746113e-06 6.560448127856944e-06 3.419684162508929e-06 8.036522558541037e-06 1.1982882824668195e-05 1.2654206329898443e-05 -5.80033338337671e-06 1.607491503818892e-05 1.292477099923417e-05 1.2588806384883355e-05 9.118068192037754e-06 1.1147958502988331e-05 -4.422368510859087e-05
2.4391731130890548e-05 2.231391226814594e-05 1.882420838228427e-05 6.8842673499602824e-06 -6.5637573243293446e-06 6.884221875225194e-06 1.2019469977531116e-05 2.5133763301710133e-06 -1.3382705219555646e-05 -1.8962306285175146e-06 -1.1369701496732887e-05 -7.924769533929066e-07 -5.517505542229628e-06 -7.680949238419998e-06 -1.4424821529246401e-05 -6.589530585188186e-06 -6.483840479631908e-06 4.450949290912831e-06 -3.1800138913240517e-06 6.280850811890559e-06 -9.28827103052754e-06 5.585741291724844e-06 2.4106241198751377e-06 7.395396096399054e-06 1.1230275049456395e-05 1.103796785173472e-05 -6.456344181060558e-06 1.5476576663786545e-05 1.25615379147348e-05 1.2441425496945158e-05 9.16611315915361e-06 1.132080979004968e-05 -7.352985994657502e-05
2.3866377887316048e-05 2.2377802451956086e-05 1.889299528556876e-05 8.082486601779237e-06 -6.7305586526345e-06 6.5050317061832175e-06 1.1957553397223819e-05 2.1189141534705414e-06 -1.3583071449829731e-05 -3.0188630262273364e-06 -1.1729091056622565e-05 -1.4492767377305427e-06 -6.569826837221626e-06 -8.573969353165012e-06 -1.5138858543650713e-05 -7.790440577082336e-06 -7.551059752586298e-06 4.189394985587569e-06 -4.346858531789621e-06 4.566374173009535e-06 -1.0173945156566333e-05 4.68061443825718e-06 1.5151142633840209e-06 6.84186215949012e-06 1.0568929610599298e-05 9.220296306011733e-06 -6.870143806736451e-06 1.4894716514390893e-05 1.22627216114779e-05 1.2349074495432433e-05 9.13155781745445e-06 1.1490391443658154e-05 -9.559308819007128e-05
